,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Sarcina,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Peptoniphilus,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Natranaerovirga,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hallella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Negativicoccus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__Parvimonas,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter
ibd_papa-099A,0.0,0.0,0.0,0.06941176470588235,0.0,0.0,0.004705882352941176,0.0,0.0,0.002352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470588235294118,0.0,0.0,0.0035294117647058825,0.002352941176470588,0.0,0.0,0.023529411764705882,0.0,0.002352941176470588,0.0058823529411764705,0.0,0.001176470588235294,0.0,0.001176470588235294,0.0,0.0,0.0,0.012941176470588235,0.0,0.021176470588235293,0.0,0.09294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002352941176470588,0.0,0.0,0.0,0.0,0.0,0.05411764705882352,0.0,0.0035294117647058825
ibd_papa-199A,0.008347978910369069,0.0,0.0,0.009666080843585237,0.007469244288224956,0.0030755711775043936,0.0030755711775043936,0.0,0.0008787346221441124,0.006590509666080844,0.0,0.0,0.0,0.0,0.0210896309314587,0.0013181019332161687,0.0,0.27460456942003514,0.0,0.007908611599297012,0.0,0.07952548330404219,0.0,0.0531634446397188,0.0,0.0421792618629174,0.0,0.0,0.0,0.0,0.0,0.0004393673110720562,0.0004393673110720562,0.0,0.02240773286467487,0.0,0.0,0.03690685413005272,0.01625659050966608,0.0,0.0,0.0681019332161687,0.0,0.0,0.0,0.0,0.0,0.0,0.039103690685413,0.0,0.0,0.0,0.0,0.0,0.0,0.0017574692442882249,0.0,0.0,0.0,0.0004393673110720562,0.002196836555360281,0.005272407732864675,0.0,0.0,0.010984182776801407,0.0,0.0,0.0008787346221441124,0.0,0.0,0.0,0.046133567662565905,0.0,0.01054481546572935,0.0,0.0
ibd_papa-062B,0.0,0.0,0.0,0.2495114006514658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553745928338762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482084690553746,0.0,0.0,0.006514657980456026,0.09055374592833877,0.0,0.0,0.004560260586319218,0.001954397394136808,0.0,0.0,0.007817589576547232,0.0,0.0,0.0,0.0,0.0026058631921824105,0.0,0.0,0.0006514657980456026,0.0006514657980456026,0.0,0.00977198697068404,0.0,0.00977198697068404,0.0006514657980456026,0.0013029315960912053,0.0,0.0,0.0,0.0013029315960912053,0.0,0.0,0.0,0.009120521172638438,0.0,0.0,0.0006514657980456026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026058631921824105,0.09446254071661238,0.0,0.0013029315960912053
ibd_papa-194A,0.0,0.006072874493927126,0.0,0.005398110661268557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011470985155195682,0.0,0.0,0.0,0.45074224021592446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058029689608636977,0.0,0.0,0.0,0.0006747638326585695,0.0,0.0,0.031039136302294195,0.20377867746288797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002699055330634278,0.0006747638326585695,0.0,0.0,0.0006747638326585695,0.0,0.0020242914979757085,0.0,0.004723346828609987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.20445344129554657,0.0,0.0
ibd_papa-166A,0.0,0.0,0.0,0.004127358490566038,0.005306603773584906,0.0,0.0,0.0076650943396226415,0.0,0.027712264150943397,0.0,0.0,0.0,0.0,0.0,0.02122641509433962,0.0,0.08254716981132076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107311320754717,0.0,0.0,0.0,0.008254716981132075,0.0,0.0,0.0,0.0005896226415094339,0.0,0.0,0.009433962264150943,0.32252358490566035,0.3207547169811321,0.008254716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018278301886792452,0.025353773584905658,0.0011792452830188679,0.0,0.0,0.0,0.0011792452830188679,0.0,0.010023584905660379,0.0,0.0011792452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015330188679245283,0.0,0.0005896226415094339
ibd_papa-219A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010298661174047373,0.0,0.0,0.003089598352214212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005149330587023687,0.0,0.0,0.41297631307929966,0.47682801235839345,0.0,0.0,0.0,0.003089598352214212,0.0,0.0,0.0,0.0010298661174047373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02368692070030896,0.010298661174047374,0.0,0.0,0.0,0.0,0.0,0.0020597322348094747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04840370751802265,0.0,0.0020597322348094747,0.0,0.008238928939237899
ibd_papa-132A,0.0,0.0,0.0,0.10941935483870968,0.0,0.0,0.003096774193548387,0.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0059354838709677425,0.006193548387096774,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.005419354838709678,0.0,0.0,0.0,0.06529032258064515,0.1726451612903226,0.0,0.0005161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018064516129032257,0.0,0.07896774193548387,0.06270967741935485,0.0,0.0,0.0,0.0,0.006193548387096774,0.0,0.007483870967741935,0.0,0.0007741935483870968,0.0,0.0,0.0,0.0,0.0005161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.001032258064516129,0.0,0.008516129032258065,0.0,0.0
ibd_papa-026A,0.00048484848484848484,0.0,0.0,0.0,0.0,0.0,0.0,0.00048484848484848484,0.0,0.002909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048484848484848484,0.016727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01503030303030303,0.0,0.0,0.0,0.00048484848484848484,0.0,0.0,0.25793939393939397,0.0,0.20775757575757575,0.0,0.0,0.0,0.006303030303030303,0.0009696969696969697,0.0,0.2841212121212121,0.0,0.0,0.0,0.022303030303030304,0.026666666666666665,0.0,0.0,0.0,0.0,0.027878787878787878,0.0,0.00024242424242424242,0.0,0.0,0.0,0.0,0.0014545454545454545,0.0,0.0,0.0,0.0,0.0,0.0019393939393939393,0.0,0.0,0.0,0.027636363636363636,0.0,0.0,0.009696969696969697
ibd_papa-102A,0.006007133470996809,0.0,0.0,0.31987985733058005,0.0,0.0,0.0,0.0,0.0015017833677492022,0.0030035667354984044,0.0,0.0,0.0,0.0,0.0011263375258119017,0.0,0.0,0.049934296977660976,0.0,0.0,0.02665665477754834,0.0007508916838746011,0.002064952130655153,0.0,0.0007508916838746011,0.0,0.04505350103247606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037544584193730055,0.0,0.0011263375258119017,0.0018772292096865028,0.0,0.0,0.0,0.051060634503472875,0.0,0.0,0.02646893185657969,0.0009386146048432514,0.0,0.0030035667354984044,0.003379012577435705,0.0022526750516238033,0.0,0.003379012577435705,0.0,0.0,0.0,0.0,0.00037544584193730055,0.0,0.0046930730242162565,0.00037544584193730055,0.02008635254364558,0.0,0.30392340904824483,0.0,0.0007508916838746011,0.002628120893561104,0.006382579312934109,0.0,0.0,0.0,0.0,0.0015017833677492022,0.0,0.007696639759714661,0.0,0.0
ibd_papa-140A,0.0,0.0,0.0,0.011516314779270632,0.03262955854126679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030710172744721688,0.0,0.0,0.05374280230326296,0.0,0.0,0.0,0.0019193857965451055,0.0,0.0,0.005758157389635317,0.015355086372360844,0.0,0.0,0.0,0.0,0.0,0.0,0.003838771593090211,0.0,0.0,0.0,0.0,0.710172744721689,0.011516314779270634,0.0,0.0,0.007677543186180422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005758157389635317,0.0,0.0,0.0,0.003838771593090211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026871401151631478,0.0,0.05374280230326296,0.0,0.0
ibd_papa-005A,0.0,0.0,0.0,0.03760552570990023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09286262471220261,0.023791250959324634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4842670759785111,0.0,0.0,0.052187260168841135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762854950115119,0.0,0.02916346891788181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015349194167306216,0.0,0.0,0.0,0.0
ibd_papa-080A,0.0,0.0,0.0,0.14447134786117835,0.0016142050040355124,0.0,0.0,0.0,0.0016142050040355124,0.0,0.0,0.0,0.0,0.0,0.19370460048426152,0.0,0.0,0.38660209846650523,0.0,0.0,0.0,0.12106537530266344,0.0,0.009685230024213076,0.02017756255044391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569007263922518,0.0,0.0,0.0016142050040355124,0.0008071025020177562,0.0,0.0,0.01775625504439064,0.0,0.016142050040355124,0.0,0.0,0.0,0.0,0.00645682001614205,0.0,0.0,0.0,0.003228410008071025,0.0,0.0,0.0,0.008878127522195318,0.003228410008071025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008071025020177562,0.0,0.002421307506053269,0.0,0.0
ibd_papa-103A,0.022870211549456832,0.0,0.0,0.01486563750714694,0.09491137793024586,0.0,0.02058319039451115,0.0,0.014865637507146942,0.031446540880503145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12921669525443108,0.0,0.0,0.0,0.012006861063464836,0.0,0.0,0.0,0.1212121212121212,0.0,0.0,0.0,0.0011435105774728416,0.0,0.0,0.002287021154945683,0.0,0.0,0.0,0.0,0.20297312750142937,0.0,0.0,0.002287021154945683,0.006289308176100629,0.0,0.0,0.0,0.0,0.002858776443682104,0.0005717552887364208,0.004002287021154946,0.0274442538593482,0.0005717552887364208,0.0005717552887364208,0.0,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.008576329331046312,0.0005717552887364208,0.0,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.0,0.0,0.0,0.0137221269296741,0.0,0.1749571183533448,0.0,0.0
ibd_papa-234A,0.013690105787181083,0.0,0.0,0.016179215930304917,0.027380211574362167,0.0,0.016801493466085875,0.0,0.015556938394523958,0.04355942750466709,0.0,0.0,0.001866832607342875,0.0,0.0074673304293715,0.0,0.0,0.18419415059116367,0.0,0.0,0.0,0.0012445550715619166,0.0,0.0,0.0,0.09894212818917238,0.0,0.0,0.0,0.006222775357809582,0.0,0.0,0.0006222775357809583,0.0,0.029869321717486002,0.0,0.0006222775357809583,0.18606098319850656,0.0,0.013067828251400123,0.0006222775357809583,0.0522713130056005,0.0,0.0,0.0074673304293715,0.0,0.01120099564405725,0.001866832607342875,0.0,0.06098319850653392,0.0,0.0006222775357809583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008711885500933415,0.00373366521468575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014312383322962042,0.0,0.1176104542626011,0.0,0.0
